id_student,total_clicks,avg_clicks_per_day,active_days,first_activity,last_activity,activity_span
643321,1312,4.087227414330218,49,-8,242,250
643323,371,2.708029197080292,23,-3,229,232
643326,8066,5.320580474934037,189,-17,241,258
643354,1024,4.266666666666667,55,2,236,234
643372,441,2.358288770053476,26,-18,121,139
643403,3355,3.7527964205816553,150,-6,255,261
643404,1106,3.95,43,-18,166,184
643406,450,3.1690140845070425,33,3,247,244
643416,1486,2.9899396378269616,107,-15,246,261
643434,860,3.017543859649123,54,-17,253,270
643457,3032,3.33920704845815,124,-18,245,263
643466,3353,3.346307385229541,140,-16,265,281
643477,5558,4.4858757062146895,156,-18,255,273
643481,3286,5.055384615384615,91,-18,172,190
643484,2147,3.8067375886524824,103,-18,269,287
643496,4498,4.316698656429942,105,-9,263,272
643502,1461,3.2831460674157302,79,-13,259,272
643510,1427,2.894523326572008,115,-7,269,276
643514,3991,4.49436936936937,128,-18,240,258
643525,100,2.0408163265306123,14,-15,124,139
643529,120,2.6666666666666665,9,8,228,220
643531,4213,4.5058823529411764,166,-1,269,270
643542,320,2.302158273381295,37,-25,32,57
643568,1007,4.359307359307359,40,-16,231,247
643587,1991,4.147916666666666,82,-9,261,270
643591,4880,3.913392141138733,151,-18,247,265
643608,345,4.6,25,-9,87,96
643619,1045,3.8,57,-16,261,277
643644,42,2.0,4,-16,12,28
643653,2710,3.707250341997264,112,-17,268,285
643659,118,1.5526315789473684,26,1,102,101
643672,2256,3.2182596291012837,203,-16,269,285
643690,525,3.201219512195122,24,-4,59,63
643696,1441,3.704370179948586,79,0,139,139
643705,4637,4.683838383838384,156,-18,267,285
643712,67,2.68,4,-2,60,62
643729,723,1.7764127764127764,87,-21,262,283
643751,6452,4.002481389578164,203,-17,256,273
643754,6997,4.386833855799373,198,-18,269,287
643755,82,2.7333333333333334,4,-4,3,7
643757,636,2.193103448275862,39,2,209,207
643758,1635,2.6076555023923444,114,-22,259,281
643770,729,3.024896265560166,36,-8,229,237
643771,1717,3.684549356223176,89,-14,236,250
643953,175,2.7777777777777777,17,-8,115,123
643970,667,3.6448087431693987,48,-5,245,250
643986,1060,3.4640522875816995,76,-6,254,260
644025,3420,3.6499466382070436,152,-18,255,273
644061,392,2.130434782608696,33,-10,255,265
644064,85,4.25,1,-7,-7,0
644069,489,3.5434782608695654,34,-5,236,241
644072,2297,4.477582846003899,67,-8,235,243
644093,2253,3.6995073891625614,132,-18,251,269
644101,212,2.5238095238095237,13,5,143,138
644105,156,2.328358208955224,21,2,176,174
644113,3016,5.173241852487135,128,-9,259,268
644144,1859,3.0080906148867315,105,-11,254,265
644159,934,2.984025559105431,89,-25,92,117
644160,2023,4.546067415730337,80,-16,231,247
644163,143,5.296296296296297,6,-2,14,16
644164,1086,4.258823529411765,41,-9,261,270
644172,1646,4.242268041237113,79,1,237,236
644188,215,3.8392857142857144,8,60,229,169
644191,82,2.9285714285714284,5,2,12,10
644210,2380,4.6484375,118,-18,268,286
644226,1328,4.0120845921450154,85,-16,269,285
644229,871,2.155940594059406,86,-24,240,264
644242,1695,2.8297161936560933,152,-18,267,285
644246,6717,3.5577330508474576,199,-18,267,285
644252,37,1.9473684210526316,5,18,133,115
644301,647,3.5944444444444446,49,0,227,227
644303,614,4.548148148148148,14,-4,46,50
644310,295,2.9797979797979797,27,-17,116,133
644343,1477,3.3954022988505748,66,-18,258,276
644361,17711,6.311831789023521,278,-18,268,286
644362,2366,3.6853582554517135,104,-9,256,265
644369,1749,2.5201729106628243,84,-8,241,249
644384,948,3.2354948805460753,62,-16,224,240
644409,1692,3.377245508982036,97,-25,242,267
644416,1196,2.9313725490196076,65,-12,244,256
644430,254,2.6736842105263157,20,-6,123,129
644441,432,3.085714285714286,22,15,217,202
644450,7386,4.053787047200879,218,-18,265,283
644457,509,1.6366559485530547,57,-9,243,252
644470,1646,3.5627705627705626,88,-16,255,271
644474,621,1.9714285714285715,68,-24,243,267
644480,2394,3.121251629726206,141,-18,252,270
644482,4,1.0,1,7,7,0
644484,1700,3.5564853556485354,91,-9,239,248
644508,3683,4.389749702026221,118,-18,264,282
644514,1485,3.7979539641943734,76,3,234,231
644516,208,1.980952380952381,24,-7,74,81
644525,1361,2.2166123778501627,113,-25,240,265
644567,607,2.3346153846153848,34,-19,53,72
644599,96,1.8461538461538463,12,-7,132,139
644742,2176,3.538211382113821,123,-2,260,262
644743,654,3.0704225352112675,46,1,227,226
644761,5035,4.113562091503268,143,-18,254,272
644784,3838,4.331828442437923,93,-18,241,259
644791,7445,4.006996770721206,252,-18,268,286
644793,2036,3.8633776091081593,103,-9,249,258
644794,1919,3.476449275362319,101,1,260,259
644818,3342,3.8107183580387685,99,-5,229,234
644822,813,3.4892703862660945,33,-8,241,249
644828,2243,3.081043956043956,163,-12,263,275
644847,2888,3.2376681614349776,137,-18,256,274
644848,362,2.9917355371900825,16,-13,150,163
644863,354,2.198757763975155,35,-5,218,223
644871,266,3.1666666666666665,10,-3,22,25
644883,38,2.923076923076923,6,3,38,35
644904,1004,2.8767908309455588,73,0,225,225
644905,853,3.741228070175439,32,-8,72,80
644934,253,3.2025316455696204,12,-16,20,36
644936,1707,4.073985680190931,60,-18,257,275
644951,367,2.6594202898550723,47,-18,247,265
644956,1691,2.4686131386861314,137,-23,257,280
644964,1314,2.0153374233128836,132,-25,241,266
644967,2,2.0,1,-13,-13,0
644974,8536,3.3527101335428124,253,-18,266,284
644990,2230,3.363499245852187,151,-5,257,262
644993,4596,4.028045574057844,181,-9,262,271
645003,1619,4.472375690607735,73,-9,159,168
645019,156,2.260869565217391,16,-6,45,51
645020,2710,3.021181716833891,136,-18,266,284
645031,1866,2.2030696576151123,157,-25,261,286
645042,566,2.9789473684210526,28,-8,162,170
645047,2094,3.9734345351043645,114,-9,261,270
645052,14,2.3333333333333335,2,2,4,2
645054,701,2.170278637770898,60,-25,240,265
645078,3893,3.9969199178644765,135,-18,268,286
645081,1615,2.059948979591837,153,-25,239,264
645098,1677,3.606451612903226,83,-8,235,243
645124,1769,3.5168986083499005,106,-15,263,278
645126,2056,2.975397973950796,134,-18,259,277
645144,2794,3.0043010752688173,164,-18,268,286
645145,338,2.315068493150685,43,-18,149,167
645147,264,2.0625,58,-15,205,220
645157,515,2.7248677248677247,28,-2,228,230
645160,56,2.5454545454545454,4,18,31,13
645170,1418,4.063037249283668,54,4,235,231
645174,428,2.834437086092715,45,-18,244,262
645183,111,2.3617021276595747,13,-7,107,114
645216,656,2.494296577946768,70,-15,241,256
645219,1493,2.3183229813664594,129,-25,256,281
645231,882,4.240384615384615,35,-16,229,245
645232,1330,5.6118143459915615,77,9,216,207
645248,293,2.253846153846154,12,-9,107,116
645256,1926,3.5274725274725274,94,2,256,254
645319,2383,4.059625212947189,112,4,264,260
645322,189,2.0106382978723403,36,-25,106,131
645326,647,3.697142857142857,36,-5,228,233
645334,2918,3.3734104046242774,114,-18,264,282
645353,127,1.7397260273972603,13,-24,58,82
645359,908,4.146118721461187,32,-5,239,244
645366,690,3.3658536585365852,30,-17,91,108
645369,810,3.0,54,10,264,254
645370,600,4.137931034482759,24,-6,233,239
645371,61,1.7941176470588236,5,3,25,22
645377,750,2.7881040892193307,67,-16,231,247
645401,305,2.6293103448275863,20,-18,25,43
645405,8454,4.480127186009539,177,-18,268,286
645407,34,1.7894736842105263,6,-1,24,25
645420,122,2.3461538461538463,17,1,158,157
645425,569,1.8841059602649006,60,-25,240,265
645433,652,2.5076923076923077,47,-16,220,236
645434,2041,2.2881165919282513,112,-25,258,283
645451,4613,3.9904844290657437,142,-18,250,268
645496,2517,3.7123893805309733,74,-18,241,259
645499,737,1.7931873479318734,83,-11,262,273
645512,104,2.6,12,-23,33,56
645518,3649,4.045454545454546,107,-13,240,253
645542,3339,5.021052631578947,132,-11,262,273
645551,1030,2.56857855361596,104,-25,240,265
645557,518,3.453333333333333,34,-6,127,133
645586,3132,3.259105098855359,111,-14,269,283
645590,158,2.289855072463768,14,-18,32,50
645598,168,2.0240963855421685,12,91,214,123
645607,502,3.1375,26,4,228,224
645639,141,3.0652173913043477,17,3,223,220
645678,1399,3.291764705882353,95,-2,256,258
645698,808,4.43956043956044,35,-15,235,250
645705,2222,3.8178694158075603,108,-17,247,264
645730,716,2.7751937984496124,57,2,230,228
645732,1510,3.9220779220779223,54,-18,232,250
645753,283,2.6448598130841123,22,-8,235,243
645770,2818,3.2805587892898718,137,-18,263,281
645784,3669,3.397222222222222,159,-17,260,277
645787,257,2.5445544554455446,11,-17,10,27
645790,73,1.553191489361702,11,-18,58,76
645792,3737,2.4682959048877144,205,-25,249,274
645793,17,1.7,3,-8,4,12
645800,133,3.0930232558139537,7,-18,37,55
645801,3137,4.160477453580902,178,-15,263,278
645818,847,1.7719665271966527,129,-25,258,283
645831,4214,3.9054680259499537,170,-18,248,266
645835,1093,3.373456790123457,79,-11,191,202
645840,4716,3.8687448728465954,144,-10,250,260
645847,1211,3.8322784810126582,71,-12,147,159
645851,41,3.4166666666666665,1,9,9,0
645864,1085,1.906854130052724,140,-25,262,287
645866,398,3.316666666666667,13,4,62,58
645867,256,3.6056338028169015,11,-18,10,28
645876,1186,3.447674418604651,130,-12,262,274
645880,1593,4.305405405405406,38,-18,241,259
645889,321,2.276595744680851,30,3,241,238
645928,969,3.6156716417910446,39,-2,228,230
645939,1957,2.489821882951654,157,-25,240,265
645948,3917,3.1690938511326863,102,-16,259,275
645950,1816,4.506203473945409,80,-7,237,244
645960,2076,3.7204301075268815,73,-15,261,276
645962,289,3.1758241758241756,26,-20,163,183
645969,725,3.403755868544601,52,-16,255,271
645997,4962,4.215802888700085,164,-18,269,287
646004,289,2.6513761467889907,21,-9,114,123
646005,3760,3.6540330417881437,176,-18,249,267
646006,1934,3.891348088531187,96,-25,186,211
646015,2550,3.4412955465587043,109,-18,261,279
646017,6981,3.7919608908202065,222,-18,254,272
646040,783,3.2625,53,1,266,265
646053,4478,4.62603305785124,133,-6,268,274
646063,972,4.05,32,4,224,220
646070,1885,3.490740740740741,111,-18,266,284
646071,2044,3.9612403100775193,71,-6,247,253
646074,6098,4.749221183800623,166,0,266,266
646077,5,2.5,2,-11,-4,7
646085,4294,4.016838166510758,147,-18,262,280
646090,1413,1.891566265060241,139,-23,254,277
646091,348,3.2830188679245285,23,-18,39,57
646097,700,3.6649214659685865,44,-15,237,252
646109,383,2.6783216783216783,34,-1,147,148
646119,1739,4.436224489795919,54,-9,238,247
646131,451,2.411764705882353,48,-16,226,242
646138,1616,4.64367816091954,57,-16,241,257
646152,42,2.3333333333333335,5,-10,61,71
646169,287,3.0210526315789474,14,3,269,266
646173,993,2.797183098591549,81,1,245,244
646178,109,2.5348837209302326,13,-5,166,171
646184,2038,3.5817223198594026,119,-18,253,271
646197,2878,4.380517503805175,139,-18,265,283
646202,989,3.1003134796238245,59,-5,236,241
646218,23,2.875,2,-18,-15,3
646260,792,3.011406844106464,46,-9,220,229
646313,3480,5.209580838323354,81,-15,263,278
646314,126,1.726027397260274,8,-8,15,23
646322,1044,2.019342359767892,110,-25,249,274
646342,473,2.672316384180791,41,-7,246,253
646344,674,2.10625,74,-21,243,264
646351,1637,2.9232142857142858,111,-18,238,256
646352,472,4.068965517241379,9,-7,29,36
646357,4718,3.5634441087613293,150,-18,268,286
646359,993,2.018292682926829,91,-20,241,261
646361,1781,2.905383360522023,129,-17,244,261
646363,342,3.257142857142857,21,-10,256,266
646367,700,2.9166666666666665,62,-16,229,245
646391,101,2.148936170212766,17,-23,62,85
646401,11,2.75,1,18,18,0
646402,2607,3.254681647940075,137,-18,241,259
646406,1928,3.0554675118858956,120,-18,268,286
646413,571,3.7320261437908497,26,-18,241,259
646415,346,2.232258064516129,39,-9,206,215
646418,1189,4.276978417266187,42,-6,260,266
646430,610,2.9611650485436893,56,-5,243,248
646432,81,2.4545454545454546,9,-10,228,238
646455,1,1.0,1,-8,-8,0
646459,465,4.84375,21,2,103,101
646460,3251,4.773861967694566,98,-6,240,246
646470,32,2.6666666666666665,3,9,23,14
646481,758,3.353982300884956,72,-12,252,264
646482,2887,3.368728121353559,149,-9,257,266
646484,2531,3.7663690476190474,107,-9,239,248
646489,1542,2.3118440779610197,130,-25,262,287
646502,1228,3.3010752688172045,58,-18,233,251
646508,698,4.417721518987341,24,13,226,213
646520,1300,3.3854166666666665,73,-5,268,273
646539,1931,4.099787685774947,66,-3,242,245
646540,4058,4.025793650793651,113,-18,264,282
646547,1708,4.616216216216216,60,-18,231,249
646551,5769,4.888983050847457,182,-17,250,267
646553,269,2.299145299145299,17,-5,111,116
646572,1193,3.9899665551839463,72,-14,232,246
646576,1533,4.716923076923077,73,-2,264,266
646579,2556,4.3102866779089375,82,-9,250,259
646581,427,3.7130434782608694,33,-1,230,231
646589,2014,2.9530791788856305,112,-18,269,287
646618,911,3.288808664259928,48,-4,234,238
646628,7,1.75,1,16,16,0
646638,1040,3.180428134556575,56,-6,255,261
646659,604,3.1789473684210527,29,-8,236,244
646670,2602,4.432708688245315,85,-1,241,242
646685,233,2.9871794871794872,20,47,226,179
646689,328,2.3597122302158273,15,-25,3,28
646691,92,3.2857142857142856,6,-6,115,121
646700,433,2.013953488372093,49,-24,109,133
646729,436,4.074766355140187,16,-16,246,262
646734,498,2.8135593220338984,29,-12,196,208
646742,287,2.3916666666666666,19,-16,51,67
646750,1730,2.9827586206896552,103,-18,269,287
646776,106,2.163265306122449,10,2,199,197
646778,4814,4.867542972699697,140,-9,249,258
646781,331,2.9292035398230087,21,13,237,224
646798,780,3.3191489361702127,30,-8,237,245
646807,1717,3.7084233261339095,65,-8,123,131
646815,876,3.5901639344262297,49,5,165,160
646836,606,2.04040404040404,67,-10,194,204
646841,468,3.4411764705882355,27,-5,127,132
646844,2801,3.764784946236559,125,-9,242,251
646852,1302,4.043478260869565,45,-6,200,206
646857,748,3.447004608294931,40,-12,228,240
646881,147,3.5853658536585367,6,-8,23,31
646891,1,1.0,1,5,5,0
646901,152,2.6206896551724137,11,-2,218,220
646903,1331,3.6366120218579234,63,3,262,259
646905,845,3.434959349593496,46,-11,228,239
646952,1378,2.6197718631178706,75,-20,203,223
646953,1284,4.553191489361702,49,-13,263,276
646957,273,1.9782608695652173,43,2,239,237
646990,4076,3.6295636687444346,216,-18,269,287
646998,3100,2.8310502283105023,140,-18,266,284
647005,871,3.4291338582677167,34,-13,53,66
647033,169,2.223684210526316,14,-2,51,53
647040,3860,3.9227642276422765,133,-18,266,284
647043,1072,4.270916334661354,64,-17,236,253
647045,1221,4.392086330935252,31,0,50,50
647054,251,2.758241758241758,18,7,228,221
647056,4219,4.300713557594292,131,-9,237,246
647067,372,2.9523809523809526,37,-16,219,235
647083,2071,4.217922606924644,71,-18,257,275
647102,773,4.656626506024097,55,-15,233,248
647111,61,2.1785714285714284,6,12,45,33
647126,12,2.0,1,1,1,0
647148,999,3.2435064935064934,60,-4,268,272
647154,1965,3.9939024390243905,84,-16,252,268
647166,7841,4.0923799582463465,249,-24,262,286
647169,3204,4.010012515644556,124,-18,252,270
647171,201,2.01,10,-12,25,37
647179,270,3.375,14,0,90,90
647184,18,2.25,1,26,26,0
647194,85,2.4285714285714284,8,14,96,82
647195,1209,2.8992805755395685,78,-18,254,272
647200,1125,3.3185840707964602,56,-9,212,221
647210,1063,3.769503546099291,47,-18,51,69
647215,4226,3.0801749271137027,264,-25,262,287
647217,164,3.1538461538461537,12,-2,52,54
647218,364,3.466666666666667,36,-6,239,245
647227,624,2.4761904761904763,46,-12,240,252
647245,56,2.0,6,-18,-12,6
647284,17,1.5454545454545454,1,-4,-4,0
647305,206,1.9433962264150944,22,-11,246,257
647312,213,2.3152173913043477,12,-7,27,34
647318,97,2.8529411764705883,8,-7,17,24
647320,4456,4.1528424976700835,120,-11,269,280
647321,240,6.486486486486487,2,-18,7,25
647324,4519,3.8823024054982818,171,-18,269,287
647339,597,2.7013574660633486,31,-18,161,179
647345,20,2.2222222222222223,5,54,65,11
647346,2651,3.7602836879432626,127,-5,256,261
647348,332,4.0,10,2,51,49
647358,516,4.526315789473684,26,-6,96,102
647368,168,1.7142857142857142,23,-13,78,91
647373,989,2.090909090909091,118,-25,262,287
647385,2691,3.6315789473684212,124,-7,237,244
647391,1697,3.3537549407114624,67,-18,267,285
647393,2150,4.479166666666667,72,-1,251,252
647395,803,3.600896860986547,63,-9,208,217
647398,2560,4.082934609250398,131,-18,263,281
647399,6145,4.2262723521320495,185,-18,252,270
647406,360,5.714285714285714,17,-18,54,72
647417,185,2.7205882352941178,7,-15,32,47
647425,9552,3.8640776699029127,184,-16,269,285
647432,247,3.3835616438356166,18,-8,65,73
647442,112,2.871794871794872,4,-5,3,8
647464,2012,2.6438896189224703,125,-13,245,258
647466,1826,4.226851851851852,88,-3,269,272
647479,1944,3.4225352112676055,152,-18,261,279
647485,2917,3.7883116883116883,122,-9,256,265
647488,800,1.694915254237288,113,-25,261,286
647496,1679,3.047186932849365,81,-11,267,278
647502,252,3.073170731707317,14,-6,162,168
647518,1191,3.210242587601078,47,-3,60,63
647525,685,3.6052631578947367,33,-18,67,85
647553,1093,3.46984126984127,51,-2,261,263
647565,560,2.204724409448819,36,-14,72,86
647593,1082,2.5761904761904764,124,-16,269,285
647598,22,1.5714285714285714,2,-17,-10,7
647604,120,2.5531914893617023,19,-19,232,251
647605,1377,2.481081081081081,118,-13,244,257
647612,719,2.198776758409786,87,-9,254,263
647614,159,1.9156626506024097,23,-25,45,70
647645,1203,4.311827956989247,68,-16,232,248
647647,568,2.1037037037037036,62,-10,234,244
647654,355,2.4825174825174825,42,-5,219,224
647684,119,3.5,6,3,18,15
647711,713,3.565,34,5,117,112
647735,145,3.4523809523809526,10,2,241,239
647758,138,2.3,20,-6,66,72
647761,1079,3.3613707165109035,85,-6,243,249
647762,2171,4.23196881091618,72,3,244,241
647763,3345,5.075872534142641,93,-18,250,268
647764,2149,4.533755274261603,92,-7,253,260
647765,1616,3.8660287081339715,39,-11,258,269
647774,31,1.24,4,-9,32,41
647784,421,2.9034482758620688,21,-6,45,51
647791,36,1.894736842105263,7,1,11,10
647803,456,2.980392156862745,36,-9,216,225
647824,7,1.75,4,-14,-2,12
647841,3230,4.588068181818182,92,2,249,247
647850,531,4.0227272727272725,39,-12,260,272
647865,1123,3.885813148788927,63,-18,253,271
647869,252,2.896551724137931,14,-18,71,89
647879,648,2.592,33,3,242,239
647883,909,3.578740157480315,62,0,235,235
647887,22,1.8333333333333333,4,-18,10,28
647888,1328,3.4855643044619424,75,-18,241,259
647893,251,3.803030303030303,8,50,228,178
647898,2385,4.251336898395722,93,-10,240,250
647910,1097,4.405622489959839,37,-13,195,208
647915,518,3.0292397660818713,27,-18,60,78
647916,1127,2.639344262295082,118,-18,269,287
647919,1742,2.9726962457337884,139,-7,237,244
647920,2,2.0,1,-8,-8,0
647937,905,2.0291479820627805,125,-20,260,280
647945,2405,3.202396804260985,125,-18,261,279
647947,286,2.6,16,-25,12,37
647967,1124,3.916376306620209,53,3,260,257
647968,8,1.3333333333333333,3,-1,6,7
647982,483,2.6685082872928176,33,-6,254,260
647983,1090,3.0277777777777777,60,-11,254,265
647986,449,3.1619718309859155,30,-5,227,232
647987,2057,3.64070796460177,101,-18,269,287
647988,1077,2.9833795013850417,82,0,242,242
648001,2675,4.140866873065016,103,-10,268,278
648023,367,3.219298245614035,18,-3,192,195
648027,1875,3.914405010438413,66,-18,269,287
648037,4716,4.362627197039778,182,-18,269,287
648038,4345,3.6759729272419626,188,-18,269,287
648040,5643,3.9683544303797467,186,-18,261,279
648049,292,3.395348837209302,19,0,213,213
648058,157,3.3404255319148937,10,3,60,57
648063,329,3.463157894736842,22,9,237,228
648082,187,2.5616438356164384,17,-6,110,116
648083,813,4.212435233160622,45,-13,250,263
648085,287,3.376470588235294,20,-2,240,242
648086,2028,3.595744680851064,107,-16,266,282
648090,2348,4.3161764705882355,132,-18,264,282
648091,636,3.3125,50,2,234,232
648100,759,3.872448979591837,43,-16,229,245
648105,3591,3.446257197696737,166,-18,269,287
648110,87,2.3513513513513513,5,11,66,55
648114,4836,3.080254777070064,140,-11,257,268
648116,3117,4.323162274618586,129,0,268,268
648117,394,3.078125,21,-10,232,242
648119,164,2.1298701298701297,8,-9,90,99
648120,166,2.1842105263157894,12,-9,116,125
648127,606,3.15625,21,-5,98,103
648130,447,2.456043956043956,52,-23,235,258
648131,88,2.588235294117647,4,0,24,24
648135,552,2.905263157894737,49,0,237,237
648136,1422,2.8326693227091635,112,-1,269,270
648140,2491,3.3257676902536715,118,-18,254,272
648158,13,1.3,4,-15,-4,11
648161,1472,3.894179894179894,89,-18,242,260
648172,2780,2.860082304526749,141,-22,249,271
648178,235,2.5824175824175826,21,-5,221,226
648182,1006,3.2243589743589745,79,-9,250,259
648183,2089,2.379271070615034,173,-25,257,282
648190,227,2.522222222222222,9,-18,38,56
648194,1377,4.16012084592145,50,-9,240,249
648201,935,2.75,75,-9,189,198
648207,305,2.652173913043478,21,-11,234,245
648244,259,3.2375,13,-1,135,136
648250,626,5.6909090909090905,14,-18,31,49
648254,2068,4.466522678185745,66,-18,246,264
648257,244,1.8625954198473282,56,-15,149,164
648262,476,3.2162162162162162,29,-7,237,244
648269,345,1.6995073891625616,49,-12,246,258
648274,931,2.812688821752266,73,-16,249,265
648279,192,2.8656716417910446,11,-12,229,241
648285,1653,2.773489932885906,100,-8,240,248
648287,2747,3.9985443959243088,102,-7,241,248
648310,274,2.2096774193548385,24,-9,233,242
648311,632,2.953271028037383,28,-5,235,240
648314,78,3.9,3,-16,4,20
648321,2207,2.256646216768916,141,-11,262,273
648335,111,2.22,9,-5,36,41
648353,531,2.628712871287129,37,-18,145,163
648354,887,3.977578475336323,65,-18,263,281
648363,2135,3.8330341113105924,118,-3,268,271
648365,7227,3.927717391304348,228,-18,261,279
648366,4359,4.0968045112781954,170,-18,268,286
648369,2609,3.2983565107458914,135,-13,258,271
648370,1443,3.738341968911917,102,-18,242,260
648380,1080,4.53781512605042,42,-8,228,236
648386,669,2.7644628099173554,33,-9,80,89
648391,158,4.388888888888889,6,-9,15,24
648416,1296,2.986175115207373,65,-9,258,267
648419,760,3.1535269709543567,29,-21,119,140
648422,1400,3.9215686274509802,70,-18,234,252
648428,4118,2.9949090909090907,249,-25,257,282
648429,1,1.0,1,-16,-16,0
648436,7813,6.404098360655738,171,-17,269,286
648440,92,2.787878787878788,4,-18,0,18
648445,303,3.1894736842105265,23,-3,170,173
648448,194,2.0208333333333335,14,-11,18,29
648449,2490,4.585635359116022,78,-9,247,256
648455,277,3.2209302325581395,12,-18,52,70
648457,1943,3.3791304347826085,89,-13,240,253
648469,3118,2.8064806480648063,163,-18,261,279
648470,5183,3.9444444444444446,190,-4,265,269
648476,125,3.048780487804878,11,11,201,190
648487,511,2.580808080808081,33,-9,237,246
648498,486,3.0759493670886076,30,11,228,217
648508,335,2.7459016393442623,16,-1,104,105
648515,439,2.4943181818181817,37,-18,66,84
648518,981,3.40625,48,-8,124,132
648519,183,3.388888888888889,8,-8,53,61
648522,615,3.075,40,-16,227,243
648528,361,3.9239130434782608,17,6,240,234
648531,3661,3.8095733610822062,170,-2,261,263
648536,2626,2.9145394006659266,103,-2,261,263
648537,938,2.7669616519174043,89,-9,241,250
648543,1991,3.180511182108626,115,-9,258,267
648549,2021,3.9015444015444016,88,-9,262,271
648553,978,3.4195804195804196,52,0,236,236
648564,3259,5.788632326820604,82,-18,245,263
648570,828,2.0048426150121066,83,-25,233,258
648571,3843,3.2430379746835443,160,-18,245,263
648576,1,1.0,1,-15,-15,0
648585,420,3.2061068702290076,20,-9,242,251
648590,1840,2.682215743440233,93,-12,263,275
648596,45,2.25,4,-2,3,5
648597,176,2.1728395061728394,9,-22,27,49
648606,242,3.723076923076923,8,-18,6,24
648611,59,2.107142857142857,3,-11,-9,2
648613,2512,4.54249547920434,82,-5,251,256
648649,1218,3.230769230769231,79,-18,269,287
648652,289,3.6582278481012658,16,-9,17,26
648654,658,3.940119760479042,35,-18,235,253
648661,469,2.103139013452915,35,-5,103,108
648676,251,2.163793103448276,26,-9,183,192
648685,4289,4.358739837398374,117,-15,260,275
648687,2235,3.1657223796033995,158,-6,242,248
648693,1705,3.2788461538461537,102,-9,255,264
648695,140,2.028985507246377,19,-23,120,143
648709,353,2.8934426229508197,16,-2,51,53
648713,1359,3.339066339066339,80,-4,238,242
648725,400,3.7735849056603774,8,7,37,30
648728,1902,4.392609699769053,108,1,236,235
648750,595,2.7045454545454546,70,-15,266,281
648751,1229,3.99025974025974,54,-9,237,246
648754,27,1.6875,5,10,40,30
648760,894,3.2158273381294964,54,-9,237,246
648766,1793,2.479944674965422,104,-24,194,218
648778,1544,3.6587677725118484,88,-9,237,246
648781,1430,3.5049019607843137,54,-16,249,265
648787,3709,4.474065138721351,147,-18,268,286
648804,1957,2.947289156626506,117,-4,220,224
648807,1685,3.6951754385964914,67,-9,233,242
648815,7106,3.708768267223382,183,-18,249,267
648818,722,2.6446886446886446,47,-2,241,243
648819,8,2.0,2,-9,-7,2
648833,25,2.272727272727273,3,-18,9,27
648834,403,4.741176470588235,13,1,31,30
648840,26,2.1666666666666665,1,-17,-17,0
648841,194,1.503875968992248,31,-24,247,271
648843,1852,3.301247771836007,89,-18,234,252
648845,747,3.8704663212435233,36,-6,235,241
648852,755,4.494047619047619,41,-18,77,95
648854,5981,3.1712619300106044,243,-24,245,269
648863,4,2.0,1,-6,-6,0
648867,141,2.517857142857143,6,-12,23,35
648868,148,4.228571428571429,7,0,26,26
648872,393,3.275,14,-18,22,40
648880,23,1.15,7,-15,40,55
648898,7984,6.870912220309811,198,-25,254,279
648902,882,4.240384615384615,44,-5,249,254
648903,1930,3.6278195488721803,82,15,258,243
648920,3785,3.3085664335664338,150,-18,261,279
648927,1582,3.507760532150776,55,-18,51,69
648928,57,1.7272727272727273,4,2,53,51
648930,5,1.6666666666666667,1,-1,-1,0
648942,842,5.8068965517241375,30,-11,252,263
648947,108,2.4,5,-5,11,16
648951,869,4.7228260869565215,27,-3,169,172
648959,817,3.521551724137931,61,-23,132,155
648972,1468,3.3747126436781607,71,-18,253,271
648983,1129,4.908695652173913,61,-6,226,232
648985,43,1.7916666666666667,7,2,40,38
648995,385,3.1818181818181817,24,-1,92,93
649000,147,4.2,4,5,21,16
649001,532,2.6206896551724137,39,13,117,104
649004,9594,4.460251046025105,240,-18,263,281
649009,295,1.7771084337349397,27,9,205,196
649014,403,1.631578947368421,61,-25,249,274
649018,326,2.4696969696969697,26,-8,233,241
649020,225,2.0833333333333335,15,-18,38,56
649025,1412,3.6112531969309463,87,-9,234,243
649026,386,2.9022556390977443,20,-8,45,53
649027,839,3.555084745762712,41,-9,151,160
649028,288,3.0638297872340425,13,-1,39,40
649036,125,2.358490566037736,8,15,51,36
649041,672,1.8666666666666667,141,-24,257,281
649069,1541,3.177319587628866,115,-17,241,258
649078,6131,3.566608493310064,222,-25,251,276
649079,7348,4.488698839340256,177,-18,237,255
649084,3593,3.415399239543726,168,-18,269,287
649090,354,1.5803571428571428,44,-10,240,250
649093,2034,3.4948453608247423,80,-12,254,266
649095,1708,4.616216216216216,81,-8,261,269
649105,4425,3.424922600619195,177,-18,269,287
649110,1645,3.2703777335984094,85,-9,257,266
649113,56,2.6666666666666665,4,32,97,65
649118,1627,3.9975429975429977,52,8,262,254
649119,605,2.8947368421052633,34,-4,237,241
649120,155,2.5,24,1,106,105
649129,1201,2.845971563981043,76,-12,254,266
649141,2623,3.29937106918239,99,-17,188,205
649153,102,1.9245283018867925,11,-14,15,29
649159,2451,3.1025316455696204,108,-3,258,261
649161,6,1.2,2,-12,-10,2
649165,1819,4.259953161592506,59,-2,261,263
649171,1749,4.361596009975062,100,-16,268,284
649189,5540,4.96415770609319,176,-9,252,261
