id_student,avg_score,max_score,min_score,total_assessments,avg_days_submitted,banked_count
648972,68.66666666666667,77.0,56.0,12,151.83333333333334,0
648983,88.125,100.0,60.0,8,138.375,0
648985,44.2,68.0,1.0,5,99.2,0
648995,87.0,92.0,82.0,2,36.5,0
649000,100.0,100.0,100.0,1,7.0,0
649001,39.0,50.0,26.0,4,62.5,0
649004,73.66666666666667,89.0,50.0,12,124.08333333333333,0
649009,78.5,84.0,71.0,4,83.25,0
649014,77.0,84.0,70.0,7,117.14285714285714,0
649018,64.4,100.0,45.0,5,106.2,0
649020,70.0,70.0,70.0,1,24.0,0
649025,74.2,100.0,54.0,5,105.2,0
649026,87.5,100.0,75.0,2,35.0,0
649027,46.333333333333336,75.0,1.0,3,58.666666666666664,0
649036,56.0,58.0,54.0,2,37.0,0
649041,45.57142857142857,53.0,38.0,7,116.57142857142857,0
649069,91.0,94.0,84.0,4,98.5,0
649078,76.85714285714286,89.0,58.0,7,108.57142857142857,0
649079,79.66666666666667,92.0,59.0,9,100.77777777777777,0
649084,75.0,93.0,61.0,12,178.58333333333334,0
649090,80.28571428571429,95.0,64.0,7,116.71428571428571,0
649093,81.91666666666667,98.0,70.0,12,164.41666666666666,0
649095,77.5,100.0,50.0,8,157.75,0
649105,91.2,96.0,85.0,5,140.0,0
649110,79.2,100.0,58.0,5,106.0,0
649113,54.0,54.0,54.0,1,60.0,0
649118,75.625,93.0,39.0,8,160.625,0
649119,40.6,60.0,1.0,5,113.6,0
649120,41.0,63.0,25.0,3,42.0,0
649129,92.44444444444444,100.0,81.0,9,132.0,0
649141,77.3,100.0,30.0,10,83.8,0
649159,71.33333333333333,98.0,58.0,12,127.66666666666667,0
649165,80.58333333333333,94.0,25.0,12,158.41666666666666,0
649171,93.75,100.0,88.0,4,98.75,0
649189,60.2,85.0,1.0,5,100.2,0
649194,83.88888888888889,100.0,70.0,9,146.55555555555554,0
649206,81.44444444444444,100.0,60.0,9,150.22222222222223,0
649207,80.41666666666667,90.0,64.0,12,114.75,0
649212,72.83333333333333,88.0,54.0,12,110.41666666666667,0
649214,87.14285714285714,96.0,65.0,7,115.57142857142857,0
649215,70.25,90.0,48.0,4,104.25,0
649221,63.2,86.0,1.0,5,105.8,0
649230,65.75,88.0,49.0,8,88.5,0
649231,58.4,86.0,1.0,5,110.2,0
649255,94.0,97.0,87.0,4,98.5,0
649258,79.0,96.0,54.0,12,183.91666666666666,0
649261,78.75,100.0,57.0,4,59.25,0
649284,53.25,64.0,43.0,12,163.83333333333334,0
649291,76.8,100.0,65.0,5,105.4,0
649321,70.14285714285714,85.0,60.0,7,115.57142857142857,0
649325,89.0,91.0,88.0,3,58.666666666666664,0
649336,77.4,89.0,67.0,5,55.4,0
649339,95.5,98.0,89.0,4,97.5,0
649343,74.61538461538461,100.0,58.0,13,124.92307692307692,0
649345,69.2,100.0,55.0,5,100.8,0
649379,81.58333333333333,100.0,72.0,12,90.5,0
649383,61.666666666666664,90.0,30.0,6,103.83333333333333,0
649385,73.0,74.0,72.0,2,37.0,0
649400,77.08333333333333,89.0,61.0,12,135.08333333333334,0
649413,70.42857142857143,99.0,38.0,7,118.42857142857143,0
649434,74.5,90.0,61.0,12,94.16666666666667,0
649435,82.66666666666667,96.0,70.0,12,145.5,0
649444,1.0,1.0,1.0,1,16.0,0
649457,84.16666666666667,96.0,74.0,12,113.16666666666667,0
649469,89.5,99.0,72.0,6,44.0,0
649506,82.0,92.0,72.0,2,50.5,0
649514,84.42857142857143,99.0,53.0,7,115.42857142857143,0
649518,84.6,100.0,71.0,5,103.8,0
649542,70.0,100.0,40.0,2,23.0,0
649543,59.0,100.0,18.0,2,34.0,0
649552,44.285714285714285,60.0,29.0,7,115.71428571428571,0
649555,85.0,85.0,85.0,1,10.0,0
649566,65.0,93.0,7.0,7,88.0,0
649578,64.25,100.0,47.0,4,97.25,0
649580,80.0,80.0,80.0,1,17.0,0
649592,87.22222222222223,100.0,76.0,9,134.11111111111111,0
649604,67.22222222222223,100.0,41.0,9,133.88888888888889,0
649607,25.0,33.0,17.0,2,84.0,0
649614,93.71428571428571,100.0,72.0,7,116.14285714285714,0
649619,92.25,99.0,83.0,12,112.75,0
649621,40.0,45.0,35.0,3,113.66666666666667,0
649637,87.75,95.0,82.0,4,96.5,0
649638,100.0,100.0,100.0,1,19.0,0
649654,91.2,100.0,87.0,5,105.2,0
649667,91.0,100.0,87.0,4,98.25,0
649688,79.0,91.0,69.0,7,116.14285714285714,0
649692,56.25,100.0,39.0,4,89.75,0
649713,91.5,95.0,88.0,4,98.0,0
649718,92.0,97.0,85.0,4,98.5,0
649735,67.5,84.0,42.0,12,144.16666666666666,0
649738,90.0,94.0,82.0,4,96.0,0
649742,70.0,100.0,54.0,5,101.6,0
649745,92.0,100.0,83.0,7,116.42857142857143,0
649749,78.4,100.0,60.0,5,109.0,0
649761,60.63636363636363,96.0,30.0,11,114.81818181818181,0
649780,67.0,82.0,50.0,5,140.2,0
649795,83.4,100.0,60.0,5,106.6,0
649806,66.75,84.0,49.0,4,76.0,0
649816,50.625,81.0,19.0,8,121.25,0
649819,79.33333333333333,92.0,67.0,6,103.66666666666667,0
649824,73.2,95.0,1.0,5,99.0,0
649840,66.25,89.0,40.0,4,120.25,0
649843,74.5,93.0,47.0,4,99.5,0
649856,100.0,100.0,100.0,1,21.0,0
649861,91.0,91.0,91.0,1,31.0,0
649863,96.0,96.0,96.0,1,33.0,0
649867,87.66666666666667,100.0,74.0,9,174.0,0
649868,83.14285714285714,100.0,60.0,7,119.85714285714286,0
649880,69.66666666666667,84.0,28.0,6,127.5,0
649891,81.75,97.0,58.0,4,50.25,0
649905,74.0,100.0,55.0,5,105.2,0
649909,91.55555555555556,100.0,60.0,9,157.0,0
649935,72.0,97.0,47.0,2,78.5,0
649943,75.0,86.0,64.0,4,100.5,0
649949,73.0,88.0,60.0,5,137.0,0
649952,86.75,97.0,74.0,12,119.0,0
649954,84.75,98.0,77.0,4,71.25,0
649962,53.2,74.0,1.0,5,101.6,0
649963,60.0,60.0,60.0,1,19.0,0
649979,82.25,92.0,64.0,12,150.66666666666666,0
649980,73.33333333333333,100.0,55.0,3,60.0,0
650010,84.0,88.0,73.0,7,115.0,0
650023,44.0,48.0,40.0,2,79.0,0
650027,87.5,93.0,76.0,4,98.5,0
650031,63.5,75.0,52.0,4,75.25,0
650048,72.0,72.0,72.0,1,24.0,0
650054,76.0,86.0,68.0,3,59.0,0
650085,82.75,89.0,67.0,4,21.5,0
650091,79.57142857142857,95.0,61.0,7,116.28571428571429,0
650099,77.0,94.0,56.0,9,133.33333333333334,0
650105,51.0,62.0,35.0,3,40.666666666666664,0
650108,77.91666666666667,88.0,61.0,12,122.66666666666667,0
650114,59.0,100.0,30.0,5,104.2,0
650123,71.0,78.0,64.0,2,37.0,0
650133,56.0,56.0,56.0,1,21.0,0
650145,66.66666666666667,91.0,31.0,9,90.22222222222223,0
650148,74.0,80.0,68.0,2,36.0,0
650160,89.33333333333333,96.0,79.0,12,133.66666666666666,0
650161,84.4,100.0,75.0,5,108.0,0
650164,91.75,99.0,83.0,4,102.25,0
650170,69.8,82.0,47.0,5,51.2,0
650232,60.166666666666664,90.0,49.0,6,132.83333333333334,0
650247,85.4,100.0,78.0,5,107.2,0
650251,83.08333333333333,92.0,74.0,12,103.16666666666667,0
650268,75.14285714285714,100.0,60.0,7,143.14285714285714,0
650269,47.8,63.0,1.0,5,94.6,0
650271,72.66666666666667,85.0,28.0,6,41.5,0
650279,71.42857142857143,100.0,36.0,7,115.57142857142857,0
650287,79.0,87.0,67.0,4,44.5,0
650316,53.5,80.0,34.0,8,181.625,0
650330,88.75,97.0,73.0,4,97.5,0
650341,54.166666666666664,81.0,24.0,12,115.16666666666667,0
650354,46.0,75.0,1.0,3,46.0,0
650363,80.5,95.0,66.0,12,145.5,0
650370,82.71428571428571,100.0,69.0,21,161.33333333333334,0
650371,83.0,100.0,72.0,5,100.0,0
650376,76.42857142857143,95.0,58.0,7,113.57142857142857,0
650388,57.77777777777778,100.0,20.0,9,192.11111111111111,0
650420,63.42857142857143,75.0,47.0,7,116.71428571428571,0
650424,79.75,91.0,63.0,12,169.91666666666666,0
650433,41.666666666666664,65.0,1.0,3,60.333333333333336,0
650434,90.71428571428571,96.0,80.0,7,114.71428571428571,0
650442,85.28571428571429,95.0,70.0,7,114.85714285714286,0
650451,81.0,100.0,62.0,2,20.5,0
650461,58.25,92.0,39.0,12,175.75,0
650469,81.5,98.0,55.0,10,128.8,0
650471,91.0,96.0,87.0,4,98.0,0
650473,87.58333333333333,97.0,80.0,12,126.0,0
650478,80.57142857142857,95.0,56.0,7,118.42857142857143,0
650503,72.11111111111111,100.0,40.0,9,148.77777777777777,0
650504,86.0,94.0,75.0,4,98.5,0
650511,91.8,100.0,83.0,5,140.0,0
650515,38.75,65.0,22.0,4,64.75,0
650531,47.8,80.0,1.0,5,108.8,0
650533,77.5,93.0,66.0,4,98.5,0
650543,83.5,87.0,80.0,2,14.0,0
650565,56.4,100.0,37.0,5,105.6,0
650570,59.25,77.0,37.0,12,144.5,0
650575,91.0,98.0,84.0,4,98.25,0
650578,59.0,59.0,59.0,1,32.0,0
650592,87.25,94.0,79.0,4,109.75,0
650606,64.6,92.0,1.0,5,101.6,0
650630,67.0,80.0,55.0,5,203.0,0
650642,84.42857142857143,95.0,74.0,7,120.85714285714286,0
650652,74.44444444444444,100.0,40.0,9,190.44444444444446,0
650666,90.75,95.0,87.0,4,96.5,0
650682,74.83333333333333,82.0,57.0,6,62.166666666666664,0
650684,92.14285714285714,98.0,85.0,7,115.28571428571429,0
650698,84.55555555555556,100.0,65.0,9,148.44444444444446,0
650711,37.166666666666664,75.0,17.0,6,126.33333333333333,0
650716,58.0,58.0,58.0,1,37.0,0
650717,61.0,64.0,58.0,2,41.0,0
650734,88.25,99.0,80.0,4,98.5,0
650751,74.28571428571429,100.0,60.0,7,177.71428571428572,0
650752,79.66666666666667,87.0,74.0,3,86.66666666666667,0
650758,60.0,80.0,36.0,3,55.666666666666664,0
650770,85.5,89.0,81.0,4,96.25,0
650787,48.875,73.0,31.0,8,149.375,0
650797,67.2,100.0,52.0,5,106.4,0
650816,74.0,80.0,63.0,4,103.0,0
650849,62.833333333333336,78.0,41.0,6,55.0,0
650850,59.625,90.0,33.0,8,71.625,0
650856,76.5,100.0,10.0,12,116.66666666666667,0
650861,71.66666666666667,87.0,50.0,3,55.666666666666664,0
650863,97.33333333333333,100.0,91.0,9,131.66666666666666,0
650866,82.58333333333333,99.0,62.0,12,117.83333333333333,0
650901,92.5,100.0,70.0,8,135.5,0
650923,80.58333333333333,98.0,40.0,12,168.75,0
650926,93.75,98.0,90.0,4,97.25,0
650927,90.0,93.0,86.0,4,98.5,0
650946,70.71428571428571,88.0,38.0,7,114.71428571428571,0
650947,67.42857142857143,80.0,49.0,7,114.57142857142857,0
650950,82.5,83.0,82.0,2,62.0,0
650953,44.0,60.0,1.0,5,112.4,0
650957,66.71428571428571,93.0,50.0,7,116.0,0
650958,72.4,100.0,60.0,5,103.6,0
650960,65.0,87.0,39.0,12,168.33333333333334,0
650961,21.5,42.0,1.0,2,42.5,0
650979,33.4,45.0,1.0,5,101.6,0
650987,82.5,87.0,78.0,2,57.5,0
650993,57.285714285714285,80.0,17.0,7,115.85714285714286,0
651004,48.0,48.0,48.0,1,53.0,0
651008,59.0,84.0,1.0,5,93.4,0
651015,84.25,90.0,77.0,4,99.0,0
651027,32.2,46.0,1.0,5,108.8,0
651040,75.91666666666667,97.0,65.0,12,144.5,0
651058,78.0,78.0,78.0,1,21.0,0
651061,64.57142857142857,90.0,29.0,7,117.42857142857143,0
651065,69.2,100.0,60.0,5,106.2,0
651089,50.333333333333336,80.0,1.0,3,60.0,0
651120,68.28571428571429,90.0,45.0,7,120.57142857142857,0
651121,74.25,96.0,56.0,12,99.0,0
651126,74.66666666666667,86.0,53.0,12,133.5,0
651148,76.0,100.0,65.0,5,104.6,0
651155,90.0,95.0,83.0,4,98.25,0
651159,90.2,100.0,67.0,5,140.0,0
651176,46.666666666666664,65.0,20.0,3,41.333333333333336,0
651177,56.0,75.0,1.0,5,103.2,0
651182,65.0909090909091,84.0,39.0,11,181.9090909090909,0
651200,62.5,80.0,45.0,4,78.0,0
651209,35.8,70.0,1.0,5,104.6,0
651210,55.0,55.0,55.0,1,54.0,0
651217,72.5,78.0,67.0,2,24.0,0
651238,76.81818181818181,93.0,50.0,11,82.0909090909091,0
651245,96.0,99.0,94.0,4,98.0,0
651253,94.33333333333333,100.0,89.0,3,35.333333333333336,0
651257,73.6,100.0,62.0,5,102.8,0
651259,87.0,100.0,77.0,5,116.4,0
651267,0.0,0.0,0.0,1,26.0,0
651278,71.8,100.0,57.0,5,105.8,0
651281,68.11111111111111,100.0,40.0,9,148.0,0
651319,80.71428571428571,100.0,50.0,7,147.0,0
651324,43.2,65.0,1.0,5,104.8,0
651330,85.6,94.0,76.0,5,87.8,0
651334,66.0,70.0,62.0,2,45.5,0
651337,83.25,89.0,78.0,4,98.75,0
651354,77.16666666666667,94.0,60.0,12,101.91666666666667,0
651359,67.0,88.0,1.0,5,98.8,0
651381,68.08333333333333,80.0,49.0,12,106.5,0
651394,38.0,68.0,1.0,3,57.333333333333336,0
651398,72.0,72.0,72.0,1,21.0,0
651415,74.0,100.0,58.0,5,103.0,0
651419,76.33333333333333,91.0,65.0,12,126.83333333333333,0
651423,87.66666666666667,96.0,75.0,9,129.11111111111111,0
651429,58.6,74.0,1.0,5,108.8,0
651436,75.625,100.0,40.0,8,143.0,0
651478,89.25,99.0,81.0,12,103.41666666666667,0
651493,70.14285714285714,85.0,53.0,7,117.42857142857143,0
651495,93.8125,100.0,85.0,16,123.3125,0
651498,79.33333333333333,98.0,70.0,12,129.25,0
651507,46.142857142857146,70.0,28.0,7,116.57142857142857,0
651508,80.6875,100.0,40.0,16,125.625,0
651533,98.0,100.0,94.0,4,92.75,0
651534,94.25,97.0,89.0,4,97.25,0
651544,56.2,90.0,1.0,5,100.8,0
651555,88.75,97.0,81.0,12,177.41666666666666,0
651561,53.142857142857146,80.0,21.0,7,117.42857142857143,0
651579,42.142857142857146,63.0,28.0,7,116.85714285714286,0
651598,89.41666666666667,96.0,80.0,12,136.75,0
651605,63.2,100.0,40.0,5,122.0,0
651609,1.0,1.0,1.0,1,18.0,0
651619,89.42857142857143,95.0,85.0,7,112.85714285714286,0
651624,86.55555555555556,100.0,60.0,9,146.33333333333334,0
651627,74.42857142857143,85.0,65.0,7,117.71428571428571,0
651628,70.77777777777777,100.0,0.0,9,151.55555555555554,0
651635,75.5,92.0,56.0,4,99.0,0
651648,83.25,89.0,79.0,4,93.75,0
651655,49.2,65.0,1.0,5,105.8,0
651659,73.4,97.0,1.0,5,105.0,0
651660,83.875,100.0,60.0,8,148.875,0
651672,64.57142857142857,85.0,27.0,7,115.85714285714286,0
651678,70.8,100.0,58.0,5,100.8,0
651693,75.5,86.0,58.0,4,75.5,0
651728,38.0,60.0,4.0,5,76.8,0
651730,68.0,80.0,54.0,3,87.0,0
651734,95.0,96.0,94.0,2,49.5,0
651740,82.66666666666667,100.0,60.0,9,143.0,0
651759,97.4375,100.0,90.0,16,125.875,0
651764,97.88888888888889,100.0,95.0,9,132.11111111111111,0
651766,70.75,84.0,46.0,4,103.75,0
651775,70.2,100.0,57.0,5,108.8,0
651804,67.57142857142857,90.0,42.0,7,116.0,0
651823,67.55555555555556,80.0,53.0,9,135.77777777777777,0
651828,90.0,96.0,82.0,4,97.75,0
651850,58.2,83.0,15.0,10,93.7,0
651863,70.4,100.0,62.0,5,106.2,0
651881,62.833333333333336,86.0,45.0,12,109.5,0
651883,50.6,70.0,1.0,5,105.8,0
651886,67.0,78.0,56.0,2,37.0,0
651925,73.6,100.0,65.0,5,107.4,0
651927,87.75,100.0,74.0,12,145.25,0
651930,89.25,93.0,85.0,4,98.0,0
651933,96.75,100.0,93.0,4,99.0,0
651935,84.0,99.0,47.0,13,122.0,0
651939,84.0,100.0,75.0,5,106.6,0
651942,75.2,95.0,58.0,5,98.4,0
651943,85.0,100.0,60.0,9,184.88888888888889,0
651950,77.33333333333333,94.0,60.0,3,79.66666666666667,0
651972,66.0,66.0,66.0,1,24.0,0
651979,59.0,100.0,30.0,5,99.8,0
651980,74.8,100.0,61.0,5,101.2,0
651990,84.41666666666667,99.0,75.0,12,127.0,0
651991,80.2,100.0,72.0,5,103.6,0
651995,95.25,98.0,92.0,4,98.5,0
652008,71.0,87.0,49.0,11,130.1818181818182,0
652023,73.11111111111111,85.0,40.0,9,133.77777777777777,0
652044,60.2,85.0,1.0,5,105.8,0
652048,52.5,55.0,50.0,2,33.5,0
652054,90.0,96.0,82.0,4,100.25,0
652064,96.25,100.0,89.0,12,119.66666666666667,0
652087,80.58333333333333,87.0,74.0,12,146.33333333333334,0
652090,59.6,76.0,1.0,5,110.8,0
652103,59.285714285714285,90.0,29.0,7,118.71428571428571,0
652149,66.2,100.0,50.0,5,106.2,0
652156,77.2,100.0,68.0,5,106.2,0
652158,76.75,100.0,52.0,4,86.25,0
652226,69.0,100.0,60.0,5,103.4,0
652267,55.5,95.0,25.0,6,114.66666666666667,0
652281,80.625,100.0,73.0,8,173.25,0
652285,94.0,99.0,88.0,4,95.5,0
652287,85.5,86.0,85.0,2,55.0,0
652288,1.0,1.0,1.0,1,28.0,0
652292,54.5,90.0,12.0,4,90.25,0
652293,66.0,78.0,55.0,7,121.0,0
652302,93.5,100.0,78.0,4,99.5,0
652318,90.42857142857143,96.0,83.0,7,116.14285714285714,0
652333,74.16666666666667,96.0,48.0,12,169.33333333333334,0
652335,79.91666666666667,92.0,63.0,12,125.08333333333333,0
652336,88.0,90.0,86.0,2,32.0,0
652390,65.0,100.0,39.0,5,104.8,0
652414,70.57142857142857,100.0,54.0,7,173.28571428571428,0
652428,45.25,65.0,25.0,4,37.0,0
652435,83.75,100.0,50.0,8,162.25,0
652438,78.5,96.0,56.0,10,176.3,0
652442,59.0,66.0,47.0,3,75.66666666666667,0
652460,78.5,91.0,67.0,4,99.25,0
652462,83.57142857142857,100.0,60.0,7,133.0,0
652476,85.75,95.0,72.0,4,99.5,0
652501,74.76923076923077,98.0,42.0,13,125.0,0
652522,25.5,50.0,1.0,2,36.0,0
652539,76.66666666666667,80.0,70.0,6,135.66666666666666,0
652553,40.6,55.0,1.0,5,103.6,0
652556,60.6,80.0,1.0,5,109.4,0
652572,47.6,61.0,1.0,5,100.2,0
652576,77.5,93.0,57.0,12,114.33333333333333,0
652578,45.0,45.0,45.0,1,61.0,0
652585,91.0,100.0,82.0,2,8.0,0
652586,93.6,100.0,89.0,5,110.2,0
652593,86.0,86.0,86.0,1,23.0,0
652605,68.6,100.0,46.0,5,106.6,0
652617,60.57142857142857,70.0,40.0,7,117.0,0
652619,57.285714285714285,80.0,29.0,7,115.0,0
652625,95.33333333333333,100.0,88.0,12,134.5,0
652647,64.0,74.0,54.0,2,43.0,0
652659,73.3,96.0,46.0,10,142.2,0
652664,80.33333333333333,90.0,72.0,3,56.333333333333336,0
652672,89.91666666666667,100.0,79.0,12,137.0,0
652680,86.57142857142857,98.0,71.0,7,115.14285714285714,0
652684,89.5,100.0,76.0,12,127.25,0
652711,84.33333333333333,96.0,73.0,12,116.16666666666667,0
652732,80.85714285714286,100.0,47.0,7,117.71428571428571,0
652752,64.0,64.0,64.0,1,14.0,0
652753,75.5,96.0,57.0,12,129.91666666666666,0
652769,71.0,82.0,60.0,2,36.5,0
652788,89.66666666666667,96.0,80.0,12,141.83333333333334,0
652801,77.33333333333333,84.0,70.0,3,35.333333333333336,0
652803,1.0,1.0,1.0,1,9.0,0
652818,80.2,100.0,67.0,5,106.0,0
652824,52.0,52.0,52.0,1,25.0,0
652832,44.0,44.0,44.0,1,51.0,0
652851,82.6,100.0,72.0,5,101.6,0
652861,81.66666666666667,98.0,54.0,3,77.33333333333333,0
652880,82.25,93.0,69.0,4,94.25,0
652881,56.25,60.0,52.0,4,58.0,0
652886,52.6,78.0,1.0,5,108.8,0
652887,79.66666666666667,88.0,67.0,12,138.16666666666666,0
652890,69.22222222222223,96.0,52.0,9,163.88888888888889,0
652894,46.0,87.0,22.0,4,54.25,0
652898,78.0,96.0,60.0,12,131.0,0
652902,98.07692307692308,100.0,92.0,13,119.0,0
652933,1.0,1.0,1.0,1,18.0,0
652965,85.71428571428571,94.0,72.0,7,114.57142857142857,0
652969,51.0,74.0,1.0,5,106.4,0
652971,91.0,98.0,83.0,4,99.0,0
652994,61.30769230769231,82.0,0.0,13,160.84615384615384,0
652998,58.0,58.0,58.0,1,50.0,0
653027,59.6,100.0,44.0,5,129.2,0
653031,45.0,45.0,45.0,2,32.0,0
653034,1.0,1.0,1.0,1,32.0,0
653045,88.83333333333333,96.0,80.0,12,126.0,0
653051,48.57142857142857,85.0,27.0,7,118.57142857142857,0
653052,52.6,100.0,33.0,5,104.2,0
653059,1.0,1.0,1.0,1,8.0,0
653060,65.0,65.0,65.0,1,34.0,0
653068,76.2,100.0,60.0,5,105.4,0
653086,64.2,83.0,1.0,5,102.2,0
653115,78.70588235294117,100.0,50.0,17,146.35294117647058,0
653127,97.0,100.0,89.0,9,132.33333333333334,0
653144,69.2,84.0,55.0,5,83.2,0
653157,78.75,100.0,60.0,8,155.125,0
653168,92.0,92.0,92.0,1,42.0,0
653171,82.25,90.0,78.0,4,55.75,0
653177,33.333333333333336,50.0,22.0,3,31.0,0
653183,64.0,64.0,64.0,1,22.0,0
653188,42.25,100.0,0.0,4,88.25,0
653210,87.25,95.0,75.0,4,100.0,0
653239,70.4,100.0,55.0,5,106.2,0
653240,65.0,100.0,49.0,5,104.6,0
653248,77.0,89.0,61.0,4,103.25,0
653252,84.85714285714286,100.0,70.0,7,130.0,0
653262,70.6,100.0,50.0,5,109.2,0
653278,81.22222222222223,100.0,4.0,9,134.77777777777777,0
653297,68.5,90.0,52.0,12,137.91666666666666,0
653301,74.0,85.0,55.0,12,166.41666666666666,0
653319,75.57142857142857,95.0,55.0,7,114.71428571428571,0
653326,81.0,93.0,69.0,2,53.0,0
653352,54.0,78.0,33.0,4,98.75,0
653354,68.33333333333333,75.0,60.0,3,38.666666666666664,0
653356,68.33333333333333,77.0,60.0,3,33.0,0
653360,76.0,76.0,76.0,1,33.0,0
653372,80.0,88.0,72.0,2,40.0,0
653374,76.875,100.0,45.0,8,146.125,0
653381,86.5,96.0,64.0,12,115.33333333333333,0
653384,45.25,70.0,1.0,4,77.0,0
653385,1.0,1.0,1.0,1,16.0,0
653412,60.4,68.0,41.0,5,81.0,0
653417,75.75,90.0,58.0,12,177.41666666666666,0
653435,74.11111111111111,100.0,45.0,9,165.44444444444446,0
653440,79.5,93.0,51.0,4,99.25,0
653452,66.61538461538461,100.0,20.0,13,124.53846153846153,0
653465,22.5,44.0,1.0,2,32.5,0
653495,77.66666666666667,100.0,50.0,9,164.88888888888889,0
653506,48.0,83.0,6.0,3,44.333333333333336,0
653536,89.72727272727273,96.0,86.0,11,109.18181818181819,0
653541,77.5,100.0,55.0,2,34.0,0
653550,95.28571428571429,100.0,85.0,7,113.57142857142857,0
653558,83.5,94.0,73.0,12,145.58333333333334,0
653567,76.75,98.0,64.0,12,169.25,0
653569,61.42857142857143,79.0,43.0,7,116.57142857142857,0
653577,64.0,90.0,1.0,5,108.0,0
653587,88.25,97.0,75.0,4,98.75,0
653595,78.91666666666667,94.0,64.0,12,171.75,0
653597,69.33333333333333,100.0,48.0,3,62.666666666666664,0
653633,72.66666666666667,100.0,50.0,3,63.0,0
653653,70.66666666666667,86.0,60.0,12,166.08333333333334,0
653659,63.0,70.0,56.0,2,37.5,0
653664,70.8,100.0,60.0,5,103.0,0
653665,72.0,86.0,49.0,4,98.75,0
653688,80.25,88.0,72.0,4,97.75,0
653700,88.0,88.0,88.0,1,32.0,0
653702,44.0,69.0,1.0,5,120.6,0
653711,77.42857142857143,95.0,63.0,7,115.85714285714286,0
653718,92.25,95.0,89.0,4,96.75,0
653729,70.14285714285714,85.0,60.0,7,116.0,0
653752,100.0,100.0,100.0,1,25.0,0
653759,64.2,78.0,50.0,5,89.4,0
653762,48.2,65.0,1.0,5,96.6,0
653768,55.42857142857143,80.0,20.0,7,117.0,0
653773,64.91666666666667,81.0,50.0,12,121.16666666666667,0
653793,86.42857142857143,97.0,75.0,7,116.42857142857143,0
653797,81.33333333333333,100.0,72.0,3,33.0,0
653801,90.75,96.0,86.0,4,97.75,0
653821,84.0,100.0,73.0,8,151.625,0
653824,82.22222222222223,100.0,55.0,9,167.44444444444446,0
653840,75.0,100.0,58.0,5,106.8,0
653841,68.81818181818181,77.0,60.0,11,142.0,0
653846,87.5,88.0,87.0,2,160.5,0
653857,63.6,81.0,45.0,5,58.2,0
653867,84.77777777777777,100.0,60.0,9,153.77777777777777,0
653870,55.0,72.0,1.0,5,104.4,0
653887,72.28571428571429,92.0,46.0,7,76.0,0
653914,38.0,65.0,9.0,7,115.0,0
653942,85.0,85.0,85.0,1,20.0,0
653943,70.0,100.0,55.0,8,148.5,0
653944,53.8,78.0,1.0,5,118.6,0
653951,53.2,75.0,1.0,5,107.0,0
653952,100.0,100.0,100.0,1,-4.0,0
653958,75.2,100.0,38.0,5,105.6,0
653988,78.0,78.0,78.0,1,24.0,0
653998,68.5,90.0,54.0,4,98.5,0
654000,62.666666666666664,81.0,33.0,9,133.88888888888889,0
654002,93.0,100.0,89.0,5,140.2,0
654005,76.6,100.0,64.0,5,107.0,0
654016,89.66666666666667,100.0,66.0,9,135.44444444444446,0
654031,83.61538461538461,100.0,66.0,13,122.46153846153847,0
654043,77.0,100.0,63.0,4,77.75,0
654045,86.5,94.0,72.0,12,175.25,0
654048,88.66666666666667,96.0,80.0,3,39.333333333333336,0
654062,85.625,100.0,65.0,8,190.125,0
654064,93.88888888888889,100.0,80.0,9,144.66666666666666,0
654071,1.0,1.0,1.0,1,17.0,0
654094,50.0,68.0,32.0,2,41.5,0
654110,78.28571428571429,88.0,71.0,7,116.71428571428571,0
654112,83.0,93.0,70.0,3,19.333333333333332,0
654114,72.17647058823529,95.0,29.0,17,145.35294117647058,0
654125,90.0,93.0,87.0,2,47.5,0
654169,68.33333333333333,86.0,27.0,12,179.08333333333334,0
654188,63.0,90.0,25.0,5,140.0,0
654198,83.75,97.0,73.0,4,93.25,0
654206,72.4,100.0,55.0,5,97.8,0
654213,82.25,89.0,70.0,4,98.75,0
654214,1.0,1.0,1.0,1,17.0,0
654217,69.41666666666667,81.0,30.0,12,158.41666666666666,0
654228,75.0,82.0,68.0,2,40.5,0
654236,63.5,84.0,40.0,12,143.83333333333334,0
654240,90.5,94.0,85.0,4,101.25,0
654260,91.08333333333333,100.0,82.0,12,114.83333333333333,0
654265,100.0,100.0,100.0,1,11.0,0
654282,55.0,55.0,55.0,1,19.0,0
654295,81.4,94.0,63.0,5,75.6,0
654321,45.0,45.0,45.0,1,60.0,0
654322,89.55555555555556,100.0,70.0,9,135.33333333333334,0
654339,70.91666666666667,89.0,49.0,12,142.41666666666666,0
654341,70.14285714285714,100.0,52.0,7,116.28571428571429,0
654351,80.0,80.0,80.0,1,23.0,0
654369,87.375,100.0,75.0,8,144.625,0
654392,90.33333333333333,100.0,85.0,3,60.0,0
654397,89.5,92.0,86.0,4,96.25,0
654401,58.285714285714285,70.0,47.0,7,116.57142857142857,0
654404,66.6,100.0,56.0,5,96.0,0
654414,72.28571428571429,95.0,42.0,7,115.71428571428571,0
654415,57.4,100.0,40.0,5,105.4,0
654441,84.9,94.0,74.0,10,120.1,0
654443,65.57142857142857,85.0,47.0,7,118.28571428571429,0
654464,52.0,52.0,52.0,1,40.0,0
654485,71.25,87.0,58.0,4,95.75,0
