code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region
FFF,2013J,2472033,0,2,75.0,1,1,210,0,1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2472132,0,3,15.0,1,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2013J,2487982,0,3,35.0,1,4,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2013J,2499949,0,1,5.0,0,0,210,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2013J,2500149,0,1,35.0,1,0,90,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2503063,0,2,15.0,0,0,90,0,1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2523035,0,2,5.0,1,0,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2013J,2523751,0,2,85.0,1,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2013J,2524572,0,2,65.0,1,0,90,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2013J,2526537,1,1,15.0,1,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2013J,2534165,0,3,95.0,1,1,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2013J,2539666,0,1,15.0,0,0,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2540424,0,2,35.0,0,0,120,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2542431,0,2,35.0,0,0,90,0,1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2543208,0,1,15.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2013J,2545923,0,3,45.0,1,0,90,0,2,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2548055,0,1,85.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2555225,0,2,75.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2013J,2555893,1,1,65.0,0,0,180,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,2558713,1,2,75.0,0,0,210,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2013J,2563095,0,3,45.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,2567571,1,3,75.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2572441,0,2,95.0,0,0,150,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,2579401,0,1,95.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,2580196,0,3,65.0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,2580545,0,1,25.0,1,2,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2013J,2586313,0,3,95.0,0,0,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2588467,0,1,5.0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,2595641,0,2,15.0,0,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2596621,0,2,55.0,2,0,60,0,2,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2602264,0,4,15.0,1,0,150,0,2,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2013J,2610837,0,3,55.0,1,2,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2013J,2611986,0,2,75.0,1,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2613746,0,2,5.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2614277,1,3,85.0,1,0,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2619184,0,2,85.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,2621734,0,2,5.0,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2013J,2622634,0,2,15.0,1,0,60,0,-1,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2623496,0,3,75.0,1,0,180,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,2625545,0,3,95.0,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,2630284,1,2,5.0,1,4,180,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2633052,0,1,35.0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,2634868,0,3,85.0,0,0,90,0,2,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2013J,2637239,0,1,15.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2013J,2639319,1,3,15.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2641236,1,1,5.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2013J,2642994,0,2,65.0,1,2,120,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,2650555,0,1,5.0,0,1,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2013J,2655370,0,3,55.0,1,0,210,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2013J,2657185,1,2,15.0,0,0,60,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2013J,2663131,0,3,25.0,0,0,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2013J,2672155,0,1,15.0,1,1,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2013J,2678373,0,0,25.0,0,0,120,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2013J,2678993,0,3,15.0,0,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2013J,2680380,0,1,85.0,0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2683857,0,1,75.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2686536,0,1,35.0,1,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2686609,0,2,35.0,0,1,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2687045,0,1,55.0,0,1,60,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2013J,2687176,0,2,5.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2013J,2687989,0,2,5.0,0,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2688202,1,1,15.0,0,2,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2692632,0,1,5.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2694680,0,1,85.0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2697608,0,0,35.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2013J,2697921,0,1,85.0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2013J,2698125,0,1,75.0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,26211,1,3,25.0,1,0,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,26269,0,1,5.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,27189,1,1,15.0,1,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,27683,0,3,35.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,28808,1,2,95.0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,28897,0,2,15.0,0,0,120,0,2,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,30531,0,1,55.0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,33600,1,2,45.0,1,1,150,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,34293,0,1,65.0,0,0,60,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,36347,0,1,15.0,0,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,39882,1,2,85.0,0,1,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,41489,1,1,25.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,42746,1,3,55.0,1,0,60,0,2,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,46148,0,2,15.0,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,48635,0,3,95.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,53136,1,2,35.0,0,1,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,53709,0,2,35.0,0,1,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,54867,1,1,25.0,0,0,120,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,58221,0,1,45.0,0,0,120,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,63958,0,1,15.0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,67986,1,1,85.0,0,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,72114,0,2,45.0,0,1,120,1,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,74521,0,3,5.0,1,0,120,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,74524,1,1,75.0,1,0,120,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,77845,0,2,35.0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,77998,0,1,5.0,1,2,90,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2014B,79683,0,2,35.0,0,0,60,1,-1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,81216,0,1,15.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,82201,1,1,55.0,0,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,83603,0,2,65.0,1,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,84299,0,2,25.0,0,0,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,85874,1,3,45.0,1,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,99670,1,1,5.0,0,0,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,101634,0,0,5.0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,104316,0,2,75.0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,106747,0,1,15.0,0,1,180,1,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,108207,0,0,55.0,0,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,108822,0,1,85.0,1,0,60,0,2,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,108949,0,1,15.0,0,1,120,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,110529,0,1,55.0,1,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,115875,1,2,25.0,0,1,90,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,116174,0,2,45.0,1,0,90,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,116621,0,2,45.0,0,0,60,0,2,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,117510,0,2,25.0,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,117550,0,1,25.0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2014B,124018,0,2,95.0,1,0,120,0,-1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2014B,128132,0,2,85.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,128968,0,2,35.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,130992,0,2,85.0,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,131538,0,2,75.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,132157,0,2,85.0,1,0,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,132477,0,1,25.0,0,0,60,1,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,133104,0,1,15.0,0,0,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,133322,0,3,35.0,0,0,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,134847,0,3,35.0,0,1,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,134851,0,1,55.0,0,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,136054,1,3,15.0,0,0,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,136944,0,2,45.0,0,0,90,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,140108,0,0,15.0,0,0,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,141430,0,2,45.0,0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,150121,0,1,25.0,1,4,210,1,0,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,152626,0,1,5.0,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,153611,1,1,25.0,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,155158,0,2,45.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,156788,0,1,35.0,1,0,180,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,160262,0,1,95.0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,160472,0,1,65.0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,163332,0,3,15.0,1,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,163962,0,2,65.0,0,3,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,167106,0,1,35.0,1,2,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,174155,0,2,45.0,0,0,60,1,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,178179,0,1,35.0,0,0,150,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,179081,0,3,25.0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,181719,0,3,45.0,1,0,60,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,183429,1,2,5.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,190418,0,2,45.0,0,0,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,190829,0,1,25.0,1,0,90,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,190930,0,3,5.0,0,0,90,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2014B,191590,0,1,15.0,1,0,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,193803,0,4,95.0,1,2,180,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,195515,1,2,65.0,0,0,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,195552,0,2,25.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,197097,1,2,35.0,0,0,90,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,197538,0,2,85.0,0,1,60,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,203568,1,1,45.0,0,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,227297,0,1,75.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,228138,0,1,35.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,228258,0,2,65.0,0,0,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2014B,228729,0,1,85.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,232286,0,1,15.0,0,0,150,1,1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,234796,0,2,35.0,0,0,180,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,237182,0,1,65.0,0,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,237370,1,2,15.0,0,0,90,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,239345,0,3,65.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,242254,1,2,15.0,0,1,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,242998,0,2,65.0,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2014B,244961,1,2,55.0,0,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,247714,0,3,25.0,0,0,90,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,247940,0,1,35.0,0,5,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,251375,0,2,25.0,0,1,120,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2014B,255878,0,1,85.0,0,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,256740,1,3,75.0,1,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,257104,1,1,55.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,258737,0,2,5.0,1,0,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,260062,0,3,95.0,0,1,150,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,261265,0,1,75.0,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,264298,0,2,35.0,0,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,266536,0,2,95.0,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2014B,268649,0,1,65.0,0,0,90,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,268845,0,3,45.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,269730,0,2,95.0,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,271702,0,1,25.0,0,1,120,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,272701,0,1,75.0,0,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,276265,0,2,85.0,0,1,60,1,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,277577,1,2,85.0,1,2,120,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,278155,1,1,95.0,1,0,90,0,2,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,279755,1,2,25.0,0,0,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,282806,0,1,15.0,0,2,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,286484,0,2,25.0,0,0,90,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,289180,0,2,15.0,0,0,120,1,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,293454,0,2,95.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,295741,0,2,45.0,1,0,180,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2014B,296904,0,1,45.0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,297014,0,3,35.0,1,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2014B,301128,0,2,35.0,0,1,180,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,302363,0,2,35.0,0,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,304500,0,3,45.0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,305876,0,3,55.0,0,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,305918,0,2,25.0,0,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,313243,0,2,85.0,0,0,75,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,313756,0,2,95.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,315025,0,3,95.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,315850,0,2,35.0,1,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,316327,1,1,5.0,0,1,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,316772,0,2,65.0,0,1,180,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,317394,1,2,95.0,0,0,120,0,2,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,318068,0,2,35.0,0,4,120,1,1,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,319042,0,2,15.0,1,3,180,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,321096,0,1,25.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,323688,0,1,15.0,1,0,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,324948,0,2,75.0,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,325089,0,1,5.0,0,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,326995,0,2,25.0,0,0,90,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,327616,0,2,15.0,0,0,90,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,328797,0,3,75.0,1,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,329895,0,2,55.0,1,2,60,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,330669,1,1,65.0,0,1,180,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,331107,0,1,15.0,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,332237,0,3,95.0,0,0,60,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,334224,0,1,5.0,0,1,150,1,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,335996,0,2,45.0,0,0,120,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,336163,0,0,5.0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,337615,0,3,5.0,1,3,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,337940,0,1,45.0,0,0,60,0,-1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,338958,1,2,55.0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,339728,0,2,15.0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,339824,0,2,85.0,0,0,60,1,2,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,339855,0,2,5.0,0,0,60,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,341044,0,0,25.0,0,1,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,342089,0,3,15.0,1,0,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,342125,0,3,15.0,1,1,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,342234,1,4,95.0,1,0,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,342303,0,1,35.0,0,1,60,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,344409,0,2,85.0,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,344451,0,2,45.0,0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FFF,2014B,345442,0,1,5.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2014B,345455,0,1,15.0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,347257,0,1,95.0,0,0,120,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,348378,0,2,15.0,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FFF,2014B,348855,0,4,25.0,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FFF,2014B,351181,1,3,45.0,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,353979,0,1,25.0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,354552,0,2,45.0,1,1,60,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
FFF,2014B,354988,0,1,15.0,0,0,90,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,356371,0,3,5.0,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,356535,0,2,25.0,1,2,120,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,362661,0,2,35.0,0,0,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,365860,0,2,65.0,0,2,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0
FFF,2014B,367510,0,2,25.0,0,2,120,1,-1,0,0,1,0,0,0,0,0,0,0,0,0
FFF,2014B,367898,0,2,35.0,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FFF,2014B,368675,0,1,75.0,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,371168,0,2,35.0,0,0,60,0,2,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,378809,0,1,15.0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FFF,2014B,379042,0,2,55.0,0,2,60,0,2,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,379107,1,1,25.0,1,0,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,379769,0,2,35.0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FFF,2014B,381365,0,1,35.0,0,3,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,382857,0,1,25.0,0,2,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FFF,2014B,383778,0,1,35.0,1,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FFF,2014B,383921,0,2,55.0,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFF,2014B,385547,0,1,25.0,0,1,180,0,-1,0,0,0,0,1,0,0,0,0,0,0,0
